employeenumber,totalworkingyears,percentsalaryhike,numcompaniesworked,yearsatcompany,monthlyrate,hiredate,worklifebalance,standardhours,employeecount,distancefromhome,hourlyrate,yearsincurrentrole,performancerating,dailyrate,jobinvolvement,trainingtimeslastyear,yearssincelastpromotion,joblevel,stockoptionlevel,age,jobsatisfaction,monthlyincome,environmentsatisfaction,relationshipsatisfaction,yearswithcurrmanager,education,educationfield_Human Resources,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,businesstravel_Frequently,businesstravel_No Travel,businesstravel_Non Travel,businesstravel_Non-Travel,businesstravel_Rarely,businesstravel_Travel Frequently,businesstravel_Travel Rarely,businesstravel_Travel_Frequently,businesstravel_Travel_Rarely,businesstravel_non-travel,businesstravel_travel_frequently,businesstravel_travel_rarely,overtime_N,overtime_NO,overtime_No,overtime_Y,overtime_YES,overtime_Yes,overtime_no,overtime_yes,attrition_0,attrition_1,attrition_FALSE,attrition_N,attrition_NO,attrition_No,attrition_TRUE,attrition_Y,attrition_YES,attrition_Yes,attrition_no,attrition_yes,gender_F,gender_FEMALE,gender_Female,gender_M,gender_MALE,gender_Male,gender_f,gender_female,gender_m,gender_male,over18_Y,managercomments_Average,managercomments_Exceeded expectations,managercomments_Excellent team player,managercomments_Flight risk,managercomments_Good performer,managercomments_High potential,managercomments_Key talent,managercomments_Meets expectations,managercomments_Needs improvement,managercomments_New hire,managercomments_On PIP,managercomments_Recently promoted,managercomments_Remote worker,managercomments_Top performer,managercomments_Transferred from other dept,department_H.R.,department_HR,department_Human Resources,department_Human Resourses,department_R&D,department_Research & Development,department_Research and Development,department_Research&Development,department_SALES,department_Sale,department_Sales,department_Saless,department_human resources,department_research & development,department_sales,maritalstatus_D,maritalstatus_DIVORCED,maritalstatus_Divorced,maritalstatus_Divorsed,maritalstatus_M,maritalstatus_MARRIED,maritalstatus_Married,maritalstatus_S,maritalstatus_SINGLE,maritalstatus_Single,maritalstatus_divorced,maritalstatus_married,maritalstatus_single,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative
-0.8581442098347752,0.7301644436837417,0.5851187166842089,2.1944976528208575,3.6844328148663883,-1.018498852539713,0.5754181035006033,0.1583074812278676,0.0,0.0,-0.8856228583786373,0.9530321854623028,0.5206100244657003,-0.0927546343491151,-0.2112320816724311,0.1567969451176838,-0.5142738264545385,-0.6886661946408719,-0.14468115082153607,2.062415501871103,0.5144854214510123,-0.8203980519533142,-0.46941904087860875,-0.8086987174278799,1.072872200621594,-0.7676084009574149,0.04071098852262317,-0.21100196537219412,1.1407280120985255,-0.31418071318666835,-0.7037462038974716,-0.15100933410128675,-0.29357651978370347,-0.24144369295529655,-0.1487221367118925,-0.1342543759111058,6.719536540528234,-0.4596824950744696,-0.22098044071342932,-0.45338860955050675,-0.22098044071342932,-0.5051600199327688,-0.13923097704522938,-0.22583400002039,-0.4596824950744696,-0.4742706983466217,-0.44071514120869654,-0.4742706983466217,-0.30399414530618235,-0.2719323776497361,-0.2620660381882962,2.0798632150105036,-0.2620660381882962,-0.36121756108469577,-0.20237765298345087,-0.39188088333367177,-0.38292373239821614,-0.38292373239821614,-0.3851723646576402,-0.19705154261416893,-0.21769603388212214,-0.19160007762970796,-0.22098044071342934,2.706115396571939,-0.20930086696072112,-0.2896048371835529,-0.3091147463744862,-0.28154585061051746,2.579519819586059,-0.3681433027734122,-0.3495116265735344,-0.30011600384109666,-0.2922567411315561,-0.3829237323982162,-0.3577279264823593,0.0,-0.2577526603145476,-0.2606341677151027,-0.2306049180776831,-0.2620660381882962,-0.24296098189333723,-0.4938840694955159,-0.22902346624199857,-0.2577526603145476,-0.21100196537219412,-0.23991893446107457,-0.24144369295529655,-0.24895824909178912,3.877142648310405,-0.2620660381882962,-0.24746944497507728,-0.10929020354035578,-0.09625715299229158,-0.07704995802599705,-0.10617574150988457,-0.37043667766314275,2.240629155801737,-0.3784069263207001,-0.38179700094931324,-0.2606341677151027,-0.267736607329778,-0.23374218004743574,-0.23217776327734044,-0.07704995802599705,-0.3795386164442243,-0.24597372064857964,-0.21934325545797753,-0.18975318166094243,-0.20237765298345087,-0.23529834094876412,-0.3542196068397356,-0.37500163714208257,-0.3542196068397356,-0.31038624521137004,-0.29093286700467136,-0.2801869325381385,-0.20930086696072112,-0.3518700188448761,3.1807930597803566,-0.28693606316153253,-0.19343181862226613,-0.5010655416312334,-0.22260781568567392,-0.336373359864643,-0.22902346624199857,1.8480121540731789,-0.4300564468185906,-0.3435757302726929
-0.8570723401563429,-0.25720965762417514,-0.6544155121547325,-0.0004800913701204022,-0.864028594494791,-0.9336919820761986,-0.6721549092629442,-0.9534925251835157,0.0,0.0,-0.7413482206267353,0.4572915032844922,-0.7397707178468131,-0.0927546343491151,1.4482396041836443,-0.9147660340722268,0.21344512574296992,-0.6886661946408719,-0.14468115082153607,-0.8934978757322458,-0.23403561176268,0.13401922375420558,0.18999441255648944,1.1888002215674016,0.07405898513759325,-0.7676084009574149,0.9667340707387038,-0.21100196537219412,-0.8760579396858745,-0.31418071318666835,1.4200344193495518,-0.15100933410128675,-0.29357651978370347,-0.24144369295529655,-0.1487221367118925,-0.1342543759111058,-0.1487221367118925,2.1739871383597094,-0.22098044071342932,-0.45338860955050675,-0.22098044071342932,-0.5051600199327688,-0.13923097704522938,-0.22583400002039,-0.4596824950744696,-0.4742706983466217,2.2675504846060357,-0.4742706983466217,-0.30399414530618235,-0.2719323776497361,-0.2620660381882962,-0.4804853630799709,-0.2620660381882962,2.7665981383077836,-0.20237765298345087,-0.39188088333367177,-0.38292373239821614,-0.38292373239821614,-0.3851723646576402,-0.19705154261416893,-0.21769603388212214,-0.19160007762970796,-0.22098044071342934,-0.36929091541585746,-0.20930086696072112,-0.2896048371835529,-0.3091147463744862,3.5494887594825952,-0.387414674790661,-0.3681433027734122,-0.3495116265735344,-0.30011600384109666,-0.2922567411315561,-0.3829237323982162,-0.3577279264823593,0.0,-0.2577526603145476,-0.2606341677151027,-0.2306049180776831,-0.2620660381882962,-0.24296098189333723,-0.4938840694955159,-0.22902346624199857,-0.2577526603145476,-0.21100196537219412,-0.23991893446107457,4.139034736376512,-0.24895824909178912,-0.2577526603145476,-0.2620660381882962,-0.24746944497507728,-0.10929020354035578,-0.09625715299229158,-0.07704995802599705,-0.10617574150988457,-0.37043667766314275,2.240629155801737,-0.3784069263207001,-0.38179700094931324,-0.2606341677151027,-0.267736607329778,-0.23374218004743574,-0.23217776327734044,-0.07704995802599705,-0.3795386164442243,-0.24597372064857964,-0.21934325545797753,-0.18975318166094243,-0.20237765298345087,-0.23529834094876412,-0.3542196068397356,-0.37500163714208257,-0.3542196068397356,-0.31038624521137004,-0.29093286700467136,-0.2801869325381385,-0.20930086696072112,2.8400937235336428,-0.3141807131866683,-0.28693606316153253,-0.19343181862226613,-0.5010655416312334,-0.22260781568567392,-0.336373359864643,-0.22902346624199857,1.8480121540731789,-0.4300564468185906,-0.3435757302726929
-0.8560004704779106,-1.0251672919747772,0.8330255624519971,0.731179156693539,-0.864028594494791,0.03679842427550717,0.46594876198731167,0.1583074812278676,0.0,0.0,2.432693809915109,0.8538840490267406,-0.7397707178468131,-0.0927546343491151,-0.008132561910941284,0.1567969451176838,-0.5142738264545385,-0.6886661946408719,-0.14468115082153607,0.09180658346887043,0.6392389269866277,0.13401922375420558,0.5189914820921239,1.1888002215674016,1.072872200621594,-0.7676084009574149,0.04071098852262317,-0.21100196537219412,-0.8760579396858745,-0.31418071318666835,1.4200344193495518,-0.15100933410128675,-0.29357651978370347,-0.24144369295529655,-0.1487221367118925,-0.1342543759111058,-0.1487221367118925,-0.4596824950744696,-0.22098044071342932,-0.45338860955050675,-0.22098044071342932,-0.5051600199327688,-0.13923097704522938,-0.22583400002039,2.1739871383597094,2.1071169597971338,-0.44071514120869654,-0.4742706983466217,-0.30399414530618235,-0.2719323776497361,-0.2620660381882962,-0.4804853630799709,-0.2620660381882962,-0.36121756108469577,-0.20237765298345087,-0.39188088333367177,2.6097725146524575,-0.38292373239821614,-0.3851723646576402,-0.19705154261416893,-0.21769603388212214,-0.19160007762970796,-0.22098044071342934,-0.36929091541585746,-0.20930086696072112,-0.2896048371835529,-0.3091147463744862,-0.28154585061051746,-0.387414674790661,2.7145511666039512,-0.3495116265735344,-0.30011600384109666,-0.2922567411315561,-0.3829237323982162,-0.3577279264823593,0.0,3.877142648310405,-0.2606341677151027,-0.2306049180776831,-0.2620660381882962,-0.24296098189333723,-0.4938840694955159,-0.22902346624199857,-0.2577526603145476,-0.21100196537219412,-0.23991893446107457,-0.24144369295529655,-0.24895824909178912,-0.2577526603145476,-0.2620660381882962,-0.24746944497507728,-0.10929020354035578,-0.09625715299229158,-0.07704995802599705,-0.10617574150988457,-0.37043667766314275,-0.4460103669691892,2.640923731861221,-0.38179700094931324,-0.2606341677151027,-0.267736607329778,-0.23374218004743574,-0.23217776327734044,-0.07704995802599705,-0.3795386164442243,-0.24597372064857964,-0.21934325545797753,-0.18975318166094243,-0.20237765298345087,-0.23529834094876412,-0.3542196068397356,-0.37500163714208257,-0.3542196068397356,-0.31038624521137004,3.434963681861876,-0.2801869325381385,-0.20930086696072112,-0.3518700188448761,-0.3141807131866683,-0.28693606316153253,-0.19343181862226613,-0.5010655416312334,-0.22260781568567392,2.9709363203528794,-0.22902346624199857,-0.5407669153140345,-0.4300564468185906,-0.3435757302726929
-0.8549286007994783,-0.037793190666860314,0.08930502514863234,-0.7321393394337797,1.6944809482708725,1.4676888131599086,-0.14368222609532952,-0.9534925251835157,0.0,0.0,2.432693809915109,-0.9307824068133775,-0.10958034669055644,0.3099748891496068,0.8736165726633316,0.1567969451176838,-1.2419927786520468,4.860194050396003,-0.9927352810216176,-0.8934978757322458,1.6372669712715506,1.0884364994617253,-0.13332539952382777,-0.8086987174278799,1.072872200621594,1.2207800461685345,0.04071098852262317,-0.21100196537219412,1.1407280120985255,-0.31418071318666835,-0.7037462038974716,-0.15100933410128675,-0.29357651978370347,-0.24144369295529655,-0.1487221367118925,-0.1342543759111058,-0.1487221367118925,2.1739871383597094,-0.22098044071342932,-0.45338860955050675,-0.22098044071342932,-0.5051600199327688,-0.13923097704522938,-0.22583400002039,-0.4596824950744696,-0.4742706983466217,2.2675504846060357,-0.4742706983466217,-0.30399414530618235,-0.2719323776497361,-0.2620660381882962,-0.4804853630799709,-0.2620660381882962,-0.36121756108469577,-0.20237765298345087,-0.39188088333367177,-0.38292373239821614,-0.38292373239821614,2.594536689851211,-0.19705154261416893,-0.21769603388212214,-0.19160007762970796,-0.22098044071342934,-0.36929091541585746,-0.20930086696072112,-0.2896048371835529,-0.3091147463744862,-0.28154585061051746,-0.387414674790661,-0.3681433027734122,2.8592577643786727,-0.30011600384109666,-0.2922567411315561,-0.3829237323982162,-0.3577279264823593,0.0,-0.2577526603145476,3.8342779106129035,-0.2306049180776831,-0.2620660381882962,-0.24296098189333723,-0.4938840694955159,-0.22902346624199857,-0.2577526603145476,-0.21100196537219412,-0.23991893446107457,-0.24144369295529655,-0.24895824909178912,-0.2577526603145476,-0.2620660381882962,-0.24746944497507728,-0.10929020354035578,-0.09625715299229158,-0.07704995802599705,-0.10617574150988457,2.697745369938105,-0.4460103669691892,-0.3784069263207001,-0.38179700094931324,-0.2606341677151027,-0.267736607329778,-0.23374218004743574,-0.23217776327734044,-0.07704995802599705,-0.3795386164442243,-0.24597372064857964,-0.21934325545797753,-0.18975318166094243,-0.20237765298345087,-0.23529834094876412,-0.3542196068397356,-0.37500163714208257,2.821254986241188,-0.31038624521137004,-0.29093286700467136,-0.2801869325381385,-0.20930086696072112,-0.3518700188448761,-0.3141807131866683,-0.28693606316153253,-0.19343181862226613,-0.5010655416312334,-0.22260781568567392,-0.336373359864643,-0.22902346624199857,1.8480121540731789,-0.4300564468185906,-0.3435757302726929
-0.853856731121046,0.6204562102050842,0.8330255624519971,-0.0004800913701204022,-0.864028594494791,0.603380495031752,0.8264426280052202,0.1583074812278676,0.0,0.0,-0.5970735828748333,-0.9307824068133775,-0.7397707178468131,-0.0927546343491151,1.1757890288938408,0.1567969451176838,2.396601982335495,-0.6886661946408719,1.5514271095786267,-0.8934978757322458,-0.3587891172982954,-0.8203980519533142,1.9996202264388618,1.1888002215674016,0.07405898513759325,-0.7676084009574149,0.04071098852262317,-0.21100196537219412,-0.8760579396858745,-0.31418071318666835,-0.7037462038974716,-0.15100933410128675,3.4040318781531895,-0.24144369295529655,-0.1487221367118925,-0.1342543759111058,-0.1487221367118925,-0.4596824950744696,-0.22098044071342932,2.2041661633532326,-0.22098044071342932,-0.5051600199327688,-0.13923097704522938,-0.22583400002039,-0.4596824950744696,-0.4742706983466217,2.2675504846060357,-0.4742706983466217,-0.30399414530618235,-0.2719323776497361,-0.2620660381882962,-0.4804853630799709,-0.2620660381882962,-0.36121756108469577,-0.20237765298345087,-0.39188088333367177,-0.38292373239821614,-0.38292373239821614,-0.3851723646576402,-0.19705154261416893,-0.21769603388212214,5.215779891030938,-0.22098044071342934,-0.36929091541585746,-0.20930086696072112,3.4507152633904687,-0.3091147463744862,-0.28154585061051746,-0.387414674790661,-0.3681433027734122,-0.3495116265735344,-0.30011600384109666,-0.2922567411315561,-0.3829237323982162,-0.3577279264823593,0.0,-0.2577526603145476,-0.2606341677151027,-0.2306049180776831,-0.2620660381882962,-0.24296098189333723,2.0234380773645717,-0.22902346624199857,-0.2577526603145476,-0.21100196537219412,-0.23991893446107457,-0.24144369295529655,-0.24895824909178912,-0.2577526603145476,-0.2620660381882962,-0.24746944497507728,-0.10929020354035578,-0.09625715299229158,-0.07704995802599705,-0.10617574150988457,2.697745369938105,-0.4460103669691892,-0.3784069263207001,-0.38179700094931324,-0.2606341677151027,-0.267736607329778,-0.23374218004743574,-0.23217776327734044,-0.07704995802599705,-0.3795386164442243,-0.24597372064857964,-0.21934325545797753,-0.18975318166094243,-0.20237765298345087,-0.23529834094876412,-0.3542196068397356,-0.37500163714208257,-0.3542196068397356,-0.31038624521137004,-0.29093286700467136,-0.2801869325381385,-0.20930086696072112,-0.3518700188448761,3.1807930597803566,-0.28693606316153253,-0.19343181862226613,1.9944373519831449,-0.22260781568567392,-0.336373359864643,-0.22902346624199857,-0.5407669153140345,-0.4300564468185906,-0.3435757302726929
-0.8527848614426137,0.5107479767264268,0.08930502514863234,-1.463798587497439,-0.01119208023956981,-1.3237203061391698,-1.7022047908298215,1.2701074876392509,0.0,0.0,-0.30852430737102926,1.002606253680084,1.150800395621957,-0.0927546343491151,-0.23600031578968597,-1.9863290132621374,-1.9697117308495553,-0.6886661946408719,-0.14468115082153607,0.09180658346887043,-0.3587891172982954,1.0884364994617253,-0.18839479684040505,0.19005075206976085,0.07405898513759325,1.2207800461685345,-0.8853120936934574,-0.21100196537219412,1.1407280120985255,-0.31418071318666835,-0.7037462038974716,-0.15100933410128675,-0.29357651978370347,-0.24144369295529655,-0.1487221367118925,-0.1342543759111058,-0.1487221367118925,-0.4596824950744696,-0.22098044071342932,2.2041661633532326,-0.22098044071342932,-0.5051600199327688,-0.13923097704522938,-0.22583400002039,-0.4596824950744696,-0.4742706983466217,-0.44071514120869654,2.1071169597971338,-0.30399414530618235,-0.2719323776497361,-0.2620660381882962,-0.4804853630799709,-0.2620660381882962,-0.36121756108469577,-0.20237765298345087,-0.39188088333367177,2.6097725146524575,-0.38292373239821614,-0.3851723646576402,-0.19705154261416893,-0.21769603388212214,-0.19160007762970796,-0.22098044071342934,-0.36929091541585746,-0.20930086696072112,-0.2896048371835529,-0.3091147463744862,-0.28154585061051746,-0.387414674790661,-0.3681433027734122,-0.3495116265735344,-0.30011600384109666,-0.2922567411315561,-0.3829237323982162,2.7935862929344935,0.0,-0.2577526603145476,-0.2606341677151027,-0.2306049180776831,-0.2620660381882962,-0.24296098189333723,2.0234380773645717,-0.22902346624199857,-0.2577526603145476,-0.21100196537219412,-0.23991893446107457,-0.24144369295529655,-0.24895824909178912,-0.2577526603145476,-0.2620660381882962,-0.24746944497507728,-0.10929020354035578,-0.09625715299229158,-0.07704995802599705,-0.10617574150988457,2.697745369938105,-0.4460103669691892,-0.3784069263207001,-0.38179700094931324,-0.2606341677151027,-0.267736607329778,-0.23374218004743574,-0.23217776327734044,-0.07704995802599705,-0.3795386164442243,-0.24597372064857964,-0.21934325545797753,-0.18975318166094243,-0.20237765298345087,-0.23529834094876412,2.821254986241188,-0.37500163714208257,-0.3542196068397356,-0.31038624521137004,-0.29093286700467136,-0.2801869325381385,-0.20930086696072112,-0.3518700188448761,-0.3141807131866683,3.4828101459606704,-0.19343181862226613,-0.5010655416312334,-0.22260781568567392,-0.336373359864643,-0.22902346624199857,-0.5407669153140345,-0.4300564468185906,-0.3435757302726929
-0.8517129917641812,0.6204562102050842,-0.6544155121547325,-0.7321393394337797,0.5573655959305776,0.5475828486711418,-1.1336248058146647,-0.9534925251835157,0.0,0.0,-0.8856228583786373,1.3000506629867703,0.5206100244657003,-0.0927546343491151,-1.6626506009435658,1.2283599243075944,-0.5142738264545385,0.10402812607868157,-0.9927352810216176,-0.8934978757322458,1.7620204768071661,-0.8203980519533142,-0.13332539952382777,0.19005075206976085,1.072872200621594,1.2207800461685345,-0.8853120936934574,4.736182576585096,-0.8760579396858745,-0.31418071318666835,-0.7037462038974716,-0.15100933410128675,-0.29357651978370347,-0.24144369295529655,-0.1487221367118925,-0.1342543759111058,-0.1487221367118925,2.1739871383597094,-0.22098044071342932,-0.45338860955050675,-0.22098044071342932,-0.5051600199327688,-0.13923097704522938,-0.22583400002039,-0.4596824950744696,-0.4742706983466217,-0.44071514120869654,2.1071169597971338,-0.30399414530618235,-0.2719323776497361,-0.2620660381882962,-0.4804853630799709,-0.2620660381882962,-0.36121756108469577,-0.20237765298345087,-0.39188088333367177,2.6097725146524575,-0.38292373239821614,-0.3851723646576402,-0.19705154261416893,-0.21769603388212214,-0.19160007762970796,-0.22098044071342934,-0.36929091541585746,-0.20930086696072112,-0.2896048371835529,-0.3091147463744862,-0.28154585061051746,-0.387414674790661,-0.3681433027734122,-0.3495116265735344,3.3298585188083583,-0.2922567411315561,-0.3829237323982162,-0.3577279264823593,0.0,-0.2577526603145476,-0.2606341677151027,-0.2306049180776831,-0.2620660381882962,-0.24296098189333723,-0.4938840694955159,-0.22902346624199857,-0.2577526603145476,-0.21100196537219412,-0.23991893446107457,-0.24144369295529655,4.014102106142891,-0.2577526603145476,-0.2620660381882962,-0.24746944497507728,-0.10929020354035578,-0.09625715299229158,-0.07704995802599705,-0.10617574150988457,-0.37043667766314275,-0.4460103669691892,-0.3784069263207001,-0.38179700094931324,-0.2606341677151027,-0.267736607329778,4.275410761627147,-0.23217776327734044,-0.07704995802599705,-0.3795386164442243,-0.24597372064857964,-0.21934325545797753,5.2665458532687985,-0.20237765298345087,-0.23529834094876412,-0.3542196068397356,-0.37500163714208257,-0.3542196068397356,-0.31038624521137004,-0.29093286700467136,-0.2801869325381385,-0.20930086696072112,-0.3518700188448761,-0.3141807131866683,-0.28693606316153253,-0.19343181862226613,-0.5010655416312334,-0.22260781568567392,-0.336373359864643,-0.22902346624199857,-0.5407669153140345,-0.4300564468185906,2.9086566482091953
-0.8506411220857489,-0.5863343580601474,0.08930502514863234,-0.7321393394337797,-0.01119208023956981,0.052760437537870755,0.10639859718934526,0.1583074812278676,0.0,0.0,-0.5970735828748333,0.2589952304133679,1.150800395621957,-0.0927546343491151,0.01663567220631357,-0.9147660340722268,-1.9697117308495553,1.6894167675177885,-0.14468115082153607,1.0771110426699868,0.763992432522243,0.13401922375420558,-0.3476418684620538,0.19005075206976085,0.07405898513759325,-0.7676084009574149,1.8927571529547844,-0.21100196537219412,-0.8760579396858745,-0.31418071318666835,1.4200344193495518,-0.15100933410128675,-0.29357651978370347,-0.24144369295529655,-0.1487221367118925,7.443659286626867,-0.1487221367118925,-0.4596824950744696,-0.22098044071342932,-0.45338860955050675,-0.22098044071342932,-0.5051600199327688,-0.13923097704522938,-0.22583400002039,-0.4596824950744696,-0.4742706983466217,-0.44071514120869654,-0.4742706983466217,-0.30399414530618235,-0.2719323776497361,3.813328269964391,-0.4804853630799709,-0.2620660381882962,-0.36121756108469577,-0.20237765298345087,2.550121413220593,-0.38292373239821614,-0.38292373239821614,-0.3851723646576402,-0.19705154261416893,-0.21769603388212214,-0.19160007762970796,-0.22098044071342934,-0.36929091541585746,-0.20930086696072112,-0.2896048371835529,-0.3091147463744862,-0.28154585061051746,-0.387414674790661,2.7145511666039512,-0.3495116265735344,-0.30011600384109666,-0.2922567411315561,-0.3829237323982162,-0.3577279264823593,0.0,-0.2577526603145476,-0.2606341677151027,4.333575538420876,-0.2620660381882962,-0.24296098189333723,-0.4938840694955159,-0.22902346624199857,-0.2577526603145476,-0.21100196537219412,-0.23991893446107457,-0.24144369295529655,-0.24895824909178912,-0.2577526603145476,-0.2620660381882962,-0.24746944497507728,-0.10929020354035578,-0.09625715299229158,-0.07704995802599705,-0.10617574150988457,-0.37043667766314275,-0.4460103669691892,-0.3784069263207001,2.6174742848586936,-0.2606341677151027,-0.267736607329778,-0.23374218004743574,-0.23217776327734044,-0.07704995802599705,-0.3795386164442243,-0.24597372064857964,-0.21934325545797753,-0.18975318166094243,-0.20237765298345087,-0.23529834094876412,-0.3542196068397356,-0.37500163714208257,2.821254986241188,-0.31038624521137004,-0.29093286700467136,-0.2801869325381385,-0.20930086696072112,-0.3518700188448761,-0.3141807131866683,-0.28693606316153253,-0.19343181862226613,1.9944373519831449,-0.22260781568567392,-0.336373359864643,-0.22902346624199857,-0.5407669153140345,-0.4300564468185906,-0.3435757302726929
-0.8495692524073166,1.2787056110770287,1.576746099755362,-0.7321393394337797,3.4001539767813145,1.1348461366107967,0.1450903472069742,0.1583074812278676,0.0,0.0,2.288419172163207,-0.6829120657244723,-0.10958034669055644,-0.0927546343491151,-0.43909983555117577,0.1567969451176838,0.9411640779404784,0.10402812607868157,0.7033729793785454,-0.8934978757322458,-0.6082961283695262,0.13401922375420558,0.5874024344286967,0.19005075206976085,1.072872200621594,0.5579838971265514,0.9667340707387038,-0.21100196537219412,1.1407280120985255,-0.31418071318666835,-0.7037462038974716,-0.15100933410128675,-0.29357651978370347,-0.24144369295529655,-0.1487221367118925,-0.1342543759111058,-0.1487221367118925,-0.4596824950744696,4.52231803319173,-0.45338860955050675,-0.22098044071342932,-0.5051600199327688,-0.13923097704522938,-0.22583400002039,-0.4596824950744696,-0.4742706983466217,-0.44071514120869654,-0.4742706983466217,-0.30399414530618235,-0.2719323776497361,-0.2620660381882962,2.0798632150105036,-0.2620660381882962,-0.36121756108469577,-0.20237765298345087,-0.39188088333367177,-0.38292373239821614,2.6097725146524575,-0.3851723646576402,-0.19705154261416893,-0.21769603388212214,-0.19160007762970796,-0.22098044071342934,-0.36929091541585746,-0.20930086696072112,3.4507152633904687,-0.3091147463744862,-0.28154585061051746,-0.387414674790661,-0.3681433027734122,-0.3495116265735344,-0.30011600384109666,-0.2922567411315561,-0.3829237323982162,-0.3577279264823593,0.0,-0.2577526603145476,-0.2606341677151027,-0.2306049180776831,-0.2620660381882962,-0.24296098189333723,-0.4938840694955159,-0.22902346624199857,-0.2577526603145476,-0.21100196537219412,-0.23991893446107457,-0.24144369295529655,-0.24895824909178912,3.877142648310405,-0.2620660381882962,-0.24746944497507728,-0.10929020354035578,-0.09625715299229158,-0.07704995802599705,-0.10617574150988457,-0.37043667766314275,2.240629155801737,-0.3784069263207001,-0.38179700094931324,-0.2606341677151027,-0.267736607329778,-0.23374218004743574,-0.23217776327734044,-0.07704995802599705,-0.3795386164442243,-0.24597372064857964,-0.21934325545797753,-0.18975318166094243,-0.20237765298345087,-0.23529834094876412,2.821254986241188,-0.37500163714208257,-0.3542196068397356,-0.31038624521137004,-0.29093286700467136,-0.2801869325381385,-0.20930086696072112,-0.3518700188448761,-0.3141807131866683,-0.28693606316153253,-0.19343181862226613,1.9944373519831449,-0.22260781568567392,-0.336373359864643,-0.22902346624199857,-0.5407669153140345,-0.4300564468185906,-0.3435757302726929
-0.8484973827288843,-1.0251672919747772,-0.40650866638694416,-1.463798587497439,-0.864028594494791,-0.8520775142651571,0.22813605456188507,0.1583074812278676,0.0,0.0,-0.8856228583786373,1.5479210040756757,-0.7397707178468131,-0.0927546343491151,-1.5611008410628207,1.2283599243075944,0.21344512574296992,-0.6886661946408719,-0.9927352810216176,-0.8934978757322458,0.5144854214510123,-0.8203980519533142,-0.13332539952382777,-0.8086987174278799,0.07405898513759325,-0.7676084009574149,0.04071098852262317,-0.21100196537219412,-0.8760579396858745,-0.31418071318666835,-0.7037462038974716,-0.15100933410128675,3.4040318781531895,-0.24144369295529655,-0.1487221367118925,-0.1342543759111058,-0.1487221367118925,-0.4596824950744696,-0.22098044071342932,2.2041661633532326,-0.22098044071342932,-0.5051600199327688,-0.13923097704522938,-0.22583400002039,-0.4596824950744696,-0.4742706983466217,2.2675504846060357,-0.4742706983466217,-0.30399414530618235,-0.2719323776497361,-0.2620660381882962,-0.4804853630799709,-0.2620660381882962,2.7665981383077836,-0.20237765298345087,-0.39188088333367177,-0.38292373239821614,-0.38292373239821614,-0.3851723646576402,-0.19705154261416893,-0.21769603388212214,-0.19160007762970796,-0.22098044071342934,-0.36929091541585746,-0.20930086696072112,-0.2896048371835529,-0.3091147463744862,-0.28154585061051746,-0.387414674790661,-0.3681433027734122,2.8592577643786727,-0.30011600384109666,-0.2922567411315561,-0.3829237323982162,-0.3577279264823593,0.0,-0.2577526603145476,-0.2606341677151027,-0.2306049180776831,-0.2620660381882962,-0.24296098189333723,-0.4938840694955159,-0.22902346624199857,-0.2577526603145476,-0.21100196537219412,-0.23991893446107457,-0.24144369295529655,-0.24895824909178912,3.877142648310405,-0.2620660381882962,-0.24746944497507728,-0.10929020354035578,-0.09625715299229158,-0.07704995802599705,-0.10617574150988457,-0.37043667766314275,-0.4460103669691892,-0.3784069263207001,2.6174742848586936,-0.2606341677151027,-0.267736607329778,-0.23374218004743574,-0.23217776327734044,-0.07704995802599705,-0.3795386164442243,-0.24597372064857964,-0.21934325545797753,-0.18975318166094243,-0.20237765298345087,-0.23529834094876412,-0.3542196068397356,-0.37500163714208257,-0.3542196068397356,3.219678215252271,-0.29093286700467136,-0.2801869325381385,-0.20930086696072112,-0.3518700188448761,-0.3141807131866683,-0.28693606316153253,-0.19343181862226613,1.9944373519831449,-0.22260781568567392,-0.336373359864643,-0.22902346624199857,-0.5407669153140345,-0.4300564468185906,-0.3435757302726929
